id,molecule,type,x,y,z
179,1,1,8.496894336423,-5.34989643404411,-9.12629391689877
180,1,1,9.12629391689878,-5.34989643404411,-9.12629391689877
181,1,1,-9.12629391689877,-4.72049685356833,-9.12629391689877
182,1,1,-8.496894336423,-4.72049685356833,-9.12629391689877
183,1,1,-7.86749475594722,-4.72049685356833,-9.12629391689877
184,1,1,-7.23809517547144,-4.72049685356833,-9.12629391689877
185,1,1,-6.60869559499566,-4.72049685356833,-9.12629391689877
186,1,1,-5.97929601451989,-4.72049685356833,-9.12629391689877
187,1,1,-5.34989643404411,-4.72049685356833,-9.12629391689877
188,1,1,-4.72049685356833,-4.72049685356833,-9.12629391689877
189,1,1,-4.09109727309255,-4.72049685356833,-9.12629391689877
190,1,1,-3.46169769261677,-4.72049685356833,-9.12629391689877
191,1,1,-2.832298112141,-4.72049685356833,-9.12629391689877
192,1,1,-2.20289853166522,-4.72049685356833,-9.12629391689877
193,1,1,-1.57349895118944,-4.72049685356833,-9.12629391689877
194,1,1,-0.944099370713664,-4.72049685356833,-9.12629391689877
195,1,1,-0.314699790237887,-4.72049685356833,-9.12629391689877
196,1,1,0.314699790237891,-4.72049685356833,-9.12629391689877
197,1,1,0.944099370713669,-4.72049685356833,-9.12629391689877
198,1,1,1.57349895118945,-4.72049685356833,-9.12629391689877
199,1,1,2.20289853166522,-4.72049685356833,-9.12629391689877
200,1,1,2.832298112141,-4.72049685356833,-9.12629391689877
201,1,1,3.46169769261678,-4.72049685356833,-9.12629391689877
202,1,1,4.09109727309256,-4.72049685356833,-9.12629391689877
203,1,1,4.72049685356833,-4.72049685356833,-9.12629391689877
204,1,1,5.34989643404411,-4.72049685356833,-9.12629391689877
205,1,1,5.97929601451989,-4.72049685356833,-9.12629391689877
206,1,1,6.60869559499567,-4.72049685356833,-9.12629391689877
207,1,1,7.23809517547145,-4.72049685356833,-9.12629391689877
208,1,1,7.86749475594722,-4.72049685356833,-9.12629391689877
209,1,1,8.496894336423,-4.72049685356833,-9.12629391689877
210,1,1,9.12629391689878,-4.72049685356833,-9.12629391689877
211,1,1,-9.12629391689877,-4.09109727309255,-9.12629391689877
212,1,1,-8.496894336423,-4.09109727309255,-9.12629391689877
213,1,1,-7.86749475594722,-4.09109727309255,-9.12629391689877
214,1,1,-7.23809517547144,-4.09109727309255,-9.12629391689877
215,1,1,-6.60869559499566,-4.09109727309255,-9.12629391689877
216,1,1,-5.97929601451989,-4.09109727309255,-9.12629391689877
217,1,1,-5.34989643404411,-4.09109727309255,-9.12629391689877
218,1,1,-4.72049685356833,-4.09109727309255,-9.12629391689877
219,1,1,-4.09109727309255,-4.09109727309255,-9.12629391689877
220,1,1,-3.46169769261677,-4.09109727309255,-9.12629391689877
221,1,1,-2.832298112141,-4.09109727309255,-9.12629391689877
222,1,1,-2.20289853166522,-4.09109727309255,-9.12629391689877
223,1,1,-1.57349895118944,-4.09109727309255,-9.12629391689877
224,1,1,-0.944099370713664,-4.09109727309255,-9.12629391689877
225,1,1,-0.314699790237887,-4.09109727309255,-9.12629391689877
226,1,1,0.314699790237891,-4.09109727309255,-9.12629391689877
227,1,1,0.944099370713669,-4.09109727309255,-9.12629391689877
228,1,1,1.57349895118945,-4.09109727309255,-9.12629391689877
229,1,1,2.20289853166522,-4.09109727309255,-9.12629391689877
230,1,1,2.832298112141,-4.09109727309255,-9.12629391689877
231,1,1,3.46169769261678,-4.09109727309255,-9.12629391689877
232,1,1,4.09109727309256,-4.09109727309255,-9.12629391689877
233,1,1,4.72049685356833,-4.09109727309255,-9.12629391689877
234,1,1,5.34989643404411,-4.09109727309255,-9.12629391689877
235,1,1,5.97929601451989,-4.09109727309255,-9.12629391689877
236,1,1,6.60869559499567,-4.09109727309255,-9.12629391689877
237,1,1,7.23809517547145,-4.09109727309255,-9.12629391689877
238,1,1,7.86749475594722,-4.09109727309255,-9.12629391689877
239,1,1,8.496894336423,-4.09109727309255,-9.12629391689877
240,1,1,9.12629391689878,-4.09109727309255,-9.12629391689877
241,1,1,-9.12629391689877,-3.46169769261677,-9.12629391689877
242,1,1,-8.496894336423,-3.46169769261677,-9.12629391689877
243,1,1,-7.86749475594722,-3.46169769261677,-9.12629391689877
244,1,1,-7.23809517547144,-3.46169769261677,-9.12629391689877
245,1,1,-6.60869559499566,-3.46169769261677,-9.12629391689877
246,1,1,-5.97929601451989,-3.46169769261677,-9.12629391689877
247,1,1,-5.34989643404411,-3.46169769261677,-9.12629391689877
248,1,1,-4.72049685356833,-3.46169769261677,-9.12629391689877
249,1,1,-4.09109727309255,-3.46169769261677,-9.12629391689877
250,1,1,-3.46169769261677,-3.46169769261677,-9.12629391689877
251,1,1,-2.832298112141,-3.46169769261677,-9.12629391689877
252,1,1,-2.20289853166522,-3.46169769261677,-9.12629391689877
253,1,1,-1.57349895118944,-3.46169769261677,-9.12629391689877
254,1,1,-0.944099370713664,-3.46169769261677,-9.12629391689877
255,1,1,-0.314699790237887,-3.46169769261677,-9.12629391689877
256,1,1,0.314699790237891,-3.46169769261677,-9.12629391689877
257,1,1,0.944099370713669,-3.46169769261677,-9.12629391689877
258,1,1,1.57349895118945,-3.46169769261677,-9.12629391689877
259,1,1,2.20289853166522,-3.46169769261677,-9.12629391689877
260,1,1,2.832298112141,-3.46169769261677,-9.12629391689877
261,1,1,3.46169769261678,-3.46169769261677,-9.12629391689877
262,1,1,4.09109727309256,-3.46169769261677,-9.12629391689877
263,1,1,4.72049685356833,-3.46169769261677,-9.12629391689877
264,1,1,5.34989643404411,-3.46169769261677,-9.12629391689877
265,1,1,5.97929601451989,-3.46169769261677,-9.12629391689877
266,1,1,6.60869559499567,-3.46169769261677,-9.12629391689877
267,1,1,7.23809517547145,-3.46169769261677,-9.12629391689877
268,1,1,7.86749475594722,-3.46169769261677,-9.12629391689877
269,1,1,8.496894336423,-3.46169769261677,-9.12629391689877
270,1,1,9.12629391689878,-3.46169769261677,-9.12629391689877
271,1,1,-9.12629391689877,-2.832298112141,-9.12629391689877
272,1,1,-8.496894336423,-2.832298112141,-9.12629391689877
273,1,1,-7.86749475594722,-2.832298112141,-9.12629391689877
274,1,1,-7.23809517547144,-2.832298112141,-9.12629391689877
275,1,1,-6.60869559499566,-2.832298112141,-9.12629391689877
276,1,1,-5.97929601451989,-2.832298112141,-9.12629391689877
277,1,1,-5.34989643404411,-2.832298112141,-9.12629391689877
278,1,1,-4.72049685356833,-2.832298112141,-9.12629391689877
279,1,1,-4.09109727309255,-2.832298112141,-9.12629391689877
280,1,1,-3.46169769261677,-2.832298112141,-9.12629391689877
281,1,1,-2.832298112141,-2.832298112141,-9.12629391689877
282,1,1,-2.20289853166522,-2.832298112141,-9.12629391689877
283,1,1,-1.57349895118944,-2.832298112141,-9.12629391689877
284,1,1,-0.944099370713664,-2.832298112141,-9.12629391689877
285,1,1,-0.314699790237887,-2.832298112141,-9.12629391689877
286,1,1,0.314699790237891,-2.832298112141,-9.12629391689877
287,1,1,0.944099370713669,-2.832298112141,-9.12629391689877
288,1,1,1.57349895118945,-2.832298112141,-9.12629391689877
289,1,1,2.20289853166522,-2.832298112141,-9.12629391689877
290,1,1,2.832298112141,-2.832298112141,-9.12629391689877
291,1,1,3.46169769261678,-2.832298112141,-9.12629391689877
292,1,1,4.09109727309256,-2.832298112141,-9.12629391689877
293,1,1,4.72049685356833,-2.832298112141,-9.12629391689877
294,1,1,5.34989643404411,-2.832298112141,-9.12629391689877
295,1,1,5.97929601451989,-2.832298112141,-9.12629391689877
296,1,1,6.60869559499567,-2.832298112141,-9.12629391689877
297,1,1,7.23809517547145,-2.832298112141,-9.12629391689877
298,1,1,7.86749475594722,-2.832298112141,-9.12629391689877
299,1,1,8.496894336423,-2.832298112141,-9.12629391689877
300,1,1,9.12629391689878,-2.832298112141,-9.12629391689877
301,1,1,-9.12629391689877,-2.20289853166522,-9.12629391689877
302,1,1,-8.496894336423,-2.20289853166522,-9.12629391689877
303,1,1,-7.86749475594722,-2.20289853166522,-9.12629391689877
304,1,1,-7.23809517547144,-2.20289853166522,-9.12629391689877
305,1,1,-6.60869559499566,-2.20289853166522,-9.12629391689877
306,1,1,-5.97929601451989,-2.20289853166522,-9.12629391689877
307,1,1,-5.34989643404411,-2.20289853166522,-9.12629391689877
308,1,1,-4.72049685356833,-2.20289853166522,-9.12629391689877
309,1,1,-4.09109727309255,-2.20289853166522,-9.12629391689877
310,1,1,-3.46169769261677,-2.20289853166522,-9.12629391689877
311,1,1,-2.832298112141,-2.20289853166522,-9.12629391689877
312,1,1,-2.20289853166522,-2.20289853166522,-9.12629391689877
313,1,1,-1.57349895118944,-2.20289853166522,-9.12629391689877
314,1,1,-0.944099370713664,-2.20289853166522,-9.12629391689877
315,1,1,-0.314699790237887,-2.20289853166522,-9.12629391689877
316,1,1,0.314699790237891,-2.20289853166522,-9.12629391689877
317,1,1,0.944099370713669,-2.20289853166522,-9.12629391689877
318,1,1,1.57349895118945,-2.20289853166522,-9.12629391689877
319,1,1,2.20289853166522,-2.20289853166522,-9.12629391689877
320,1,1,2.832298112141,-2.20289853166522,-9.12629391689877
321,1,1,3.46169769261678,-2.20289853166522,-9.12629391689877
322,1,1,4.09109727309256,-2.20289853166522,-9.12629391689877
323,1,1,4.72049685356833,-2.20289853166522,-9.12629391689877
324,1,1,5.34989643404411,-2.20289853166522,-9.12629391689877
325,1,1,5.97929601451989,-2.20289853166522,-9.12629391689877
326,1,1,6.60869559499567,-2.20289853166522,-9.12629391689877
327,1,1,7.23809517547145,-2.20289853166522,-9.12629391689877
328,1,1,7.86749475594722,-2.20289853166522,-9.12629391689877
329,1,1,8.496894336423,-2.20289853166522,-9.12629391689877
330,1,1,9.12629391689878,-2.20289853166522,-9.12629391689877
331,1,1,-9.12629391689877,-1.57349895118944,-9.12629391689877
332,1,1,-8.496894336423,-1.57349895118944,-9.12629391689877
333,1,1,-7.86749475594722,-1.57349895118944,-9.12629391689877
334,1,1,-7.23809517547144,-1.57349895118944,-9.12629391689877
335,1,1,-6.60869559499566,-1.57349895118944,-9.12629391689877
336,1,1,-5.97929601451989,-1.57349895118944,-9.12629391689877
337,1,1,-5.34989643404411,-1.57349895118944,-9.12629391689877
338,1,1,-4.72049685356833,-1.57349895118944,-9.12629391689877
339,1,1,-4.09109727309255,-1.57349895118944,-9.12629391689877
340,1,1,-3.46169769261677,-1.57349895118944,-9.12629391689877
341,1,1,-2.832298112141,-1.57349895118944,-9.12629391689877
342,1,1,-2.20289853166522,-1.57349895118944,-9.12629391689877
343,1,1,-1.57349895118944,-1.57349895118944,-9.12629391689877
344,1,1,-0.944099370713664,-1.57349895118944,-9.12629391689877
345,1,1,-0.314699790237887,-1.57349895118944,-9.12629391689877
346,1,1,0.314699790237891,-1.57349895118944,-9.12629391689877
347,1,1,0.944099370713669,-1.57349895118944,-9.12629391689877
348,1,1,1.57349895118945,-1.57349895118944,-9.12629391689877
349,1,1,2.20289853166522,-1.57349895118944,-9.12629391689877
350,1,1,2.832298112141,-1.57349895118944,-9.12629391689877
351,1,1,3.46169769261678,-1.57349895118944,-9.12629391689877
352,1,1,4.09109727309256,-1.57349895118944,-9.12629391689877
353,1,1,4.72049685356833,-1.57349895118944,-9.12629391689877
354,1,1,5.34989643404411,-1.57349895118944,-9.12629391689877
355,1,1,5.97929601451989,-1.57349895118944,-9.12629391689877
356,1,1,6.60869559499567,-1.57349895118944,-9.12629391689877
357,1,1,7.23809517547145,-1.57349895118944,-9.12629391689877
358,1,1,7.86749475594722,-1.57349895118944,-9.12629391689877
359,1,1,8.496894336423,-1.57349895118944,-9.12629391689877
360,1,1,9.12629391689878,-1.57349895118944,-9.12629391689877
361,1,1,-9.12629391689877,-0.944099370713664,-9.12629391689877
362,1,1,-8.496894336423,-0.944099370713664,-9.12629391689877
363,1,1,-7.86749475594722,-0.944099370713664,-9.12629391689877
364,1,1,-7.23809517547144,-0.944099370713664,-9.12629391689877
365,1,1,-6.60869559499566,-0.944099370713664,-9.12629391689877
366,1,1,-5.97929601451989,-0.944099370713664,-9.12629391689877
367,1,1,-5.34989643404411,-0.944099370713664,-9.12629391689877
368,1,1,-4.72049685356833,-0.944099370713664,-9.12629391689877
369,1,1,-4.09109727309255,-0.944099370713664,-9.12629391689877
370,1,1,-3.46169769261677,-0.944099370713664,-9.12629391689877
371,1,1,-2.832298112141,-0.944099370713664,-9.12629391689877
372,1,1,-2.20289853166522,-0.944099370713664,-9.12629391689877
373,1,1,-1.57349895118944,-0.944099370713664,-9.12629391689877
374,1,1,-0.944099370713664,-0.944099370713664,-9.12629391689877
375,1,1,-0.314699790237887,-0.944099370713664,-9.12629391689877
376,1,1,0.314699790237891,-0.944099370713664,-9.12629391689877
377,1,1,0.944099370713669,-0.944099370713664,-9.12629391689877
378,1,1,1.57349895118945,-0.944099370713664,-9.12629391689877
379,1,1,2.20289853166522,-0.944099370713664,-9.12629391689877
380,1,1,2.832298112141,-0.944099370713664,-9.12629391689877
381,1,1,3.46169769261678,-0.944099370713664,-9.12629391689877
382,1,1,4.09109727309256,-0.944099370713664,-9.12629391689877
383,1,1,4.72049685356833,-0.944099370713664,-9.12629391689877
384,1,1,5.34989643404411,-0.944099370713664,-9.12629391689877
385,1,1,5.97929601451989,-0.944099370713664,-9.12629391689877
386,1,1,6.60869559499567,-0.944099370713664,-9.12629391689877
387,1,1,7.23809517547145,-0.944099370713664,-9.12629391689877
388,1,1,7.86749475594722,-0.944099370713664,-9.12629391689877
389,1,1,8.496894336423,-0.944099370713664,-9.12629391689877
390,1,1,9.12629391689878,-0.944099370713664,-9.12629391689877
391,1,1,-9.12629391689877,-0.314699790237887,-9.12629391689877
392,1,1,-8.496894336423,-0.314699790237887,-9.12629391689877
393,1,1,-7.86749475594722,-0.314699790237887,-9.12629391689877
394,1,1,-7.23809517547144,-0.314699790237887,-9.12629391689877
395,1,1,-6.60869559499566,-0.314699790237887,-9.12629391689877
396,1,1,-5.97929601451989,-0.314699790237887,-9.12629391689877
397,1,1,-5.34989643404411,-0.314699790237887,-9.12629391689877
398,1,1,-4.72049685356833,-0.314699790237887,-9.12629391689877
399,1,1,-4.09109727309255,-0.314699790237887,-9.12629391689877
400,1,1,-3.46169769261677,-0.314699790237887,-9.12629391689877
401,1,1,-2.832298112141,-0.314699790237887,-9.12629391689877
402,1,1,-2.20289853166522,-0.314699790237887,-9.12629391689877
403,1,1,-1.57349895118944,-0.314699790237887,-9.12629391689877
404,1,1,-0.944099370713664,-0.314699790237887,-9.12629391689877
405,1,1,-0.314699790237887,-0.314699790237887,-9.12629391689877
406,1,1,0.314699790237891,-0.314699790237887,-9.12629391689877
407,1,1,0.944099370713669,-0.314699790237887,-9.12629391689877
408,1,1,1.57349895118945,-0.314699790237887,-9.12629391689877
409,1,1,2.20289853166522,-0.314699790237887,-9.12629391689877
410,1,1,2.832298112141,-0.314699790237887,-9.12629391689877
411,1,1,3.46169769261678,-0.314699790237887,-9.12629391689877
412,1,1,4.09109727309256,-0.314699790237887,-9.12629391689877
413,1,1,4.72049685356833,-0.314699790237887,-9.12629391689877
414,1,1,5.34989643404411,-0.314699790237887,-9.12629391689877
415,1,1,5.97929601451989,-0.314699790237887,-9.12629391689877
416,1,1,6.60869559499567,-0.314699790237887,-9.12629391689877
417,1,1,7.23809517547145,-0.314699790237887,-9.12629391689877
418,1,1,7.86749475594722,-0.314699790237887,-9.12629391689877
419,1,1,8.496894336423,-0.314699790237887,-9.12629391689877
420,1,1,9.12629391689878,-0.314699790237887,-9.12629391689877
421,1,1,-9.12629391689877,0.314699790237891,-9.12629391689877
422,1,1,-8.496894336423,0.314699790237891,-9.12629391689877
423,1,1,-7.86749475594722,0.314699790237891,-9.12629391689877
424,1,1,-7.23809517547144,0.314699790237891,-9.12629391689877
425,1,1,-6.60869559499566,0.314699790237891,-9.12629391689877
426,1,1,-5.97929601451989,0.314699790237891,-9.12629391689877
427,1,1,-5.34989643404411,0.314699790237891,-9.12629391689877
428,1,1,-4.72049685356833,0.314699790237891,-9.12629391689877
429,1,1,-4.09109727309255,0.314699790237891,-9.12629391689877
430,1,1,-3.46169769261677,0.314699790237891,-9.12629391689877
431,1,1,-2.832298112141,0.314699790237891,-9.12629391689877
432,1,1,-2.20289853166522,0.314699790237891,-9.12629391689877
