LAMMPS data file via write_data, version 23 Jun 2022, timestep = 10000

24000 atoms
4 atom types

-10 10 xlo xhi
-10 10 ylo yhi
-10 10 zlo zhi

Masses

1 1
2 1
3 1
4 1

Pair Coeffs # dpd

1 25 4.5
2 50 4.5
3 50 4.5
4 50 4.5

Atoms # angle

14390 1 1 -9.991120709191195 -2.718959345057678 -7.276597893827226 0 0 1
10434 1 1 -8.824718059356192 0.9681790312721422 -9.41310785336173 1 0 0
12072 1 1 1.2023440363915296 9.616183853878825 -8.982356501147434 1 -1 1
5911 1 1 -3.4595107306651323 4.958884030085258 -9.542089929018866 0 0 0
21552 779 3 7.512419946260658 4.597238649578703 -9.537248861914765 -1 0 1
7115 1 1 -8.681816797015653 4.820243284663208 -9.772182336762613 0 1 0
23825 1916 2 -0.8998697940333358 9.643650548998142 -9.03883217542089 0 0 1
23272 1639 3 -8.00598726924591 9.097025239815608 -9.257540192089325 0 -1 0
10328 1 1 -2.0400951628496413 9.635098411564712 -8.085822548506947 0 -1 1
20234 120 3 -4.06044907045314 5.111987337863619 -9.7906300801832 -1 0 1
19841 1 1 1.5152797360632648 -0.3703392494261889 -8.311537034976812 0 0 1
3702 1 1 0.35507167391216127 -7.152655072154605 -8.28829508412057 0 2 0
5076 1 1 5.30307120743873 -0.9356141713633019 -9.293629515356836 -1 2 1
10614 1 1 -1.977209172004889 9.290577926299164 -9.308749271260359 1 -1 0
3622 1 1 5.977064569404415 -8.34829619913684 -9.790699040557538 0 0 1
21547 777 2 -0.5891935392851975 -8.865726264795233 -8.157550904282223 -1 0 1
9588 1 1 -6.370002481607324 2.196115001305091 -7.204676362757987 0 0 0
5022 1 1 6.221626775790991 8.368924344633717 -9.605368457953201 0 0 0
523 1 1 2.1773481061530098 -7.946355670313084 -9.25800058153559 0 2 0
557 1 1 -2.5552631441355116 -4.296155528876022 -8.981002585981114 1 1 1
11626 1 1 1.5331423111120934 3.00389062204853 -9.543324613869444 1 0 1
4992 1 1 8.806061438590326 -8.732073897418756 -8.121720131444977 -2 0 0
1031 1 1 -2.880963323391174 7.129378581581498 -8.832181210372324 0 -1 0
6288 1 1 -3.97945181867904 -8.312565644185547 -9.65490552687171 1 1 -1
5759 1 1 -3.3838256018001003 -9.821613767537034 -9.784204281601678 2 0 1
10680 1 1 9.71413098093088 -6.033026353335809 -9.208565326724173 0 1 1
14299 1 1 -3.6389746373451626 1.6781336438979328 -7.320941516776293 1 1 0
17545 1 1 7.865815655410644 5.6632328900696685 -9.083519142833433 0 -1 0
21154 580 3 3.6600101231694784 2.0292052301905588 -9.682683248009363 0 0 1
10034 1 1 -3.2674047647032953 0.1399423555875293 -9.706482829690566 1 -1 0
13633 1 1 7.3834123601265125 0.21988170996957085 -8.325096897731814 -1 1 1
1564 1 1 7.782234470446347 0.4077854626169212 -9.290508849802373 0 0 0
5589 1 1 -5.966562905973592 -9.194071566982021 -9.898083562006454 -1 1 0
21550 778 3 5.9372269817847645 -2.6229162219896183 -8.040153372339995 -1 0 1
10751 1 1 -5.970039108465909 -8.152079128553492 -9.310680495918241 1 1 1
9091 1 1 6.995035453511702 -7.395016424563175 -9.48888325355266 -1 -1 1
14424 1 1 6.054133251182966 -1.4960713036798758 -8.516458505542586 0 0 1
13698 1 1 3.620729427977927 -2.3487725037712273 -8.038486582319326 0 0 0
11697 1 1 4.377561723972257 -5.809472095880688 -9.200673324831534 0 1 0
8422 1 1 7.629596623802945 8.622620450563357 -9.596476712296417 0 -1 0
17745 1 1 -8.85620337152512 6.681815741280406 -9.275935069571718 1 1 0
23776 1891 3 9.284279138958619 -4.827613247381941 -9.304390900943957 -2 1 1
7559 1 1 4.298707848925409 6.456444461736876 -8.960927124787633 0 0 1
18023 1 1 6.04701174497507 -4.4651812957006465 -8.101074337282236 0 -1 1
21860 933 3 -0.7161312703732645 -4.088449022414813 -9.087202602081682 0 1 1
13441 1 1 -3.3854001824818143 -0.8619683643780156 -9.622120606103765 1 1 -1
7919 1 1 -9.130815264433018 -3.457527159358044 -9.648918185611045 1 0 0
8630 1 1 -3.9873501459386556 -6.558620180305512 -8.131527070365717 1 1 0
19695 1 1 1.40703361413495 -5.191592083028863 -9.095467191280406 -1 1 1
630 1 1 -5.647520579399607 7.718077485933381 -9.65958592439939 1 0 0
4176 1 1 -8.144206892902941 -9.398004238558986 -9.923393476453295 1 1 0
204 1 1 6.6316016750684215 -7.631290910818982 -8.609985593110526 0 0 0
20120 63 3 2.7309230294214153 0.40052778008243883 -9.060713561774044 -1 1 1
20404 205 3 -2.6941282512533755 2.6725030470574027 -9.270903297320858 0 0 1
23456 1731 3 -4.074291993695665 -1.046073578035343 -9.366456324805839 1 0 1
14805 1 1 -2.488660721410448 -7.630287462820772 -7.850288869913957 1 0 1
14586 1 1 4.284367215758782 2.293106047334806 -9.921606746861924 0 -1 1
23642 1824 3 -9.263905560856225 -9.012614135316433 -9.151110849339453 0 1 1
8998 1 1 -5.641538495023587 -4.017219135257012 -8.017261105546359 1 2 0
16302 1 1 -1.363871912482433 8.695549229406813 -9.17724969661746 0 0 1
264 1 1 -9.885547117464066 2.168669204381421 -9.565229519876048 1 -1 0
9894 1 1 5.028666910874324 8.151408624774401 -8.77707949434592 -1 1 1
20054 30 3 9.51907801099334 -9.241162375059325 -8.270990217731779 -1 1 1
11793 1 1 8.922527021286912 -3.047565119509012 -8.254490510161274 0 0 1
4353 1 1 7.125269554366292 9.435940348854261 -9.633761161400143 -1 0 0
9399 1 1 4.962984107268621 -3.6950847033738112 -8.965912226798105 -3 0 1
20030 18 3 2.8973578065334293 7.8484173257097956 -8.083479262934377 0 0 1
22495 1251 2 2.89319439970699 -7.9059794841635105 -8.485524219621736 0 0 1
9736 1 1 -0.8687680775516 -1.345865530260164 -8.667289205377116 0 0 0
18444 1 1 4.0659212840501295 9.459732085320043 -8.647769498984664 1 -1 2
8895 1 1 -8.625226196216627 -9.987708668375259 -7.456343364133634 0 1 1
18333 1 1 -9.383058999666522 3.9669695984929616 -7.402453652821846 0 0 0
2741 1 1 3.947317741240908 -5.82025094087854 -9.912906183992197 -2 0 0
15608 1 1 4.710465321233707 2.800906285289091 -9.079332262355642 0 0 -1
9669 1 1 3.7720236473585707 -1.3683570657259978 -7.598998813879474 -1 0 0
20178 92 3 8.230609531196627 7.363704790616589 -9.763774117798599 -1 0 1
20793 400 2 0.39964799495087666 -9.455503257972314 -8.553978411410746 0 0 1
17401 1 1 4.374590775446261 -5.646393302623853 -7.575295512849955 -2 0 2
20273 140 2 -9.044443727531126 5.921903775688624 -8.314427938282835 1 0 0
3423 1 1 -6.32685542852328 7.647763716845505 -9.953629036975546 1 0 0
16643 1 1 5.093284962232686 1.9802769441265422 -9.632567286670765 -1 -1 -1
21719 863 2 6.97742701606865 -2.5572473328364578 -9.193624545672968 -1 1 1
21914 960 3 2.714957185600019 4.235628332441334 -9.62999831663192 0 0 1
9820 1 1 -4.653324491302066 -0.39752395930191875 -9.778011983154604 1 1 1
19384 1 1 5.1717377289445 -2.7015753879592213 -7.492376098843237 -1 0 0
23180 1593 3 -8.361888203591725 9.782221854387048 -8.84089189322559 1 -1 0
16904 1 1 7.491546879269923 6.937191400636972 -9.888823083233534 0 0 0
832 1 1 -1.0401550730662827 -0.4644466925620378 -8.579931980666537 0 0 0
23274 1640 3 8.883536163299272 -7.895150630137962 -8.027623708768639 -1 0 1
22784 1395 3 -0.15569735853295222 7.301916843732157 -9.94613692415939 0 0 1
10657 1 1 -2.7269116967651543 3.699252565771461 -8.491610215089539 0 0 1
16755 1 1 -1.4364584998997085 4.449900980301296 -7.853446396289128 0 0 1
1866 1 1 1.1512512148601073 -3.3145897348929 -9.515807294711072 -1 1 0
22395 1201 2 -2.3487470991506116 9.015216461671848 -7.781590794447724 -1 -1 1
599 1 1 -8.974006419554938 -0.5279853410809225 -8.825875487292318 1 0 0
21950 978 3 1.0218720141970943 6.862537074447072 -9.509869335101584 0 -1 1
8754 1 1 -0.6015280483965265 -5.995186968231689 -9.460500969946825 0 1 0
15143 1 1 -7.024890396509152 1.910337087489006 -9.565569655450194 1 -1 0
8598 1 1 -6.427077877412899 -8.973135467325822 -8.685315228043994 0 1 1
10396 1 1 3.057960298996568 8.55232437274548 -9.74682315998539 -1 0 0
6279 1 1 -2.5202666763785624 1.5642063018395325 -9.948520510179206 -1 0 0
22796 1401 3 -1.8327632602249244 -6.652182617831763 -8.897353751801033 0 0 1
10658 1 1 9.06567915051891 1.0086447906424483 -8.809925551625 -1 0 0
7733 1 1 5.596130255906018 -0.5054494383874437 -7.533919093007061 -1 1 1
20995 501 2 -8.455720806348603 -5.784333965172614 -9.128132252097803 0 0 1
14766 1 1 4.254837469655295 -4.141195715282826 -8.804246563219323 0 -1 1
7208 1 1 -2.8399135559002886 -2.341166439380625 -9.004053211484875 1 -1 1
20189 98 2 0.5720093479495313 -1.6314210167868264 -8.298175645663186 0 0 1
4033 1 1 -5.9858348255105005 -7.827705617724921 -9.628619622108774 0 1 0
22889 1448 2 -8.622130628206046 -4.871734194585113 -9.02734192349456 1 1 1
11343 1 1 -6.066120643419156 -3.756329591868349 -8.81155116508708 0 0 -1
3213 1 1 8.156352169346057 2.4284437840777295 -9.565283829123112 -1 0 0
20325 166 2 3.7077634457138684 8.870903915803522 -9.061091361846564 0 -1 1
16100 1 1 -7.978733557463526 -2.3268998817819266 -9.42959859541227 1 0 1
18398 1 1 9.715512447327393 0.4134949364179008 -8.777574898201294 -1 0 1
22066 1036 3 -4.308222295063557 4.455280400365379 -9.713033169933434 0 0 1
1960 1 1 0.7390837291329275 -0.07802871007997769 -9.31898332752279 0 0 0
19361 1 1 9.07206910114428 9.08919779420204 -8.140389511898368 0 0 1
13783 1 1 1.619198025619002 -3.8141422792326423 -9.959865258054375 -1 0 0
11039 1 1 0.7215921842044365 -1.0264930472568239 -9.672058572214786 1 -1 2
22423 1215 2 9.720572864845058 9.370444707234247 -9.139030763329192 -1 0 1
12195 1 1 1.4876405114980398 -0.9391756890725073 -9.07069224630166 0 0 0
15582 1 1 -9.659548317268486 -2.056592895980279 -8.534846128897343 0 0 1
12177 1 1 -0.27805956260546344 -3.4375874059020384 -9.00587230296171 0 0 0
4930 1 1 -1.0451476222971412 -6.403129953898491 -9.675604524745149 0 0 0
14055 1 1 -4.999811293784902 -0.03407748113445276 -9.850574680428995 1 0 1
12692 1 1 -3.003466847080822 0.6355379573944064 -9.914542645521268 0 0 0
11972 1 1 4.540328182185498 -9.25354975521923 -8.776178695236942 -2 0 1
11421 1 1 8.457610186959638 4.333244512219628 -8.74519836437367 -1 0 1
23056 1531 3 -9.565602591448927 -2.1171580640783922 -9.562845506107772 0 0 0
22887 1447 2 6.868350492008488 -4.737426630058528 -9.398028421136086 0 0 1
9509 1 1 0.8150444822277929 7.34746624327262 -7.918046336768543 0 -1 0
3314 1 1 9.351440220175604 -2.8658717977515273 -9.668178600852652 -1 0 1
4741 1 1 -7.844216499553976 -2.531036283379602 -9.760874613644694 0 0 1
11045 1 1 7.558606796756783 3.7472000021096616 -9.333712532278529 -1 0 0
18535 1 1 -1.9029231090366312 2.68278251060708 -8.589877231887273 0 1 0
19119 1 1 -0.18186855951436662 6.091929473649614 -9.853036542582194 0 -1 1
21996 1001 3 0.3877309430726877 -0.16041106635871216 -8.106746506957503 1 0 1
61 1 1 2.554410409465931 1.7379881660778604 -8.91969869077303 -1 -1 0
8928 1 1 -2.563972341940964 -4.1471524987956245 -7.417850856460726 0 2 0
5458 1 1 0.5942874429503338 -6.19615182908482 -8.305183976662255 1 0 0
16284 1 1 3.560418481968117 9.135093190619424 -8.148030413640681 0 -1 1
23641 1824 2 -9.111631024221078 -9.595546363850236 -9.949235202074767 0 1 1
9377 1 1 -5.007183373279073 9.022562808048468 -7.784078453832575 1 -1 0
20775 391 2 -9.57105736796645 -7.85289854439328 -8.980883736968673 0 0 1
14049 1 1 0.30943054028835076 -7.478783532422034 -9.618352452611084 0 2 1
22477 1242 2 -6.409066448522567 -6.972503802608469 -9.811084254712808 0 0 1
5678 1 1 -9.20522822895988 5.017976310756474 -9.91571165828665 0 0 0
23455 1731 2 -5.072451549232609 -1.0041855223584761 -9.410307122767843 1 0 1
7382 1 1 9.695908948989237 4.224285744034314 -9.114130165267197 0 -1 1
11558 1 1 -0.3266876834574156 -9.810774712684271 -8.178980975083034 0 2 1
6443 1 1 -2.1781443289522975 -2.477686341348525 -7.470828279552375 0 0 1
114 1 1 -3.4303977275354263 5.645218108281921 -9.733313129312418 0 -1 0
18993 1 1 2.492549381693214 4.524862373662267 -7.561215970389486 0 0 1
14502 1 1 3.578289610206746 6.517850123881701 -8.598840172951848 0 -1 0
15370 1 1 3.415191288932521 -9.216309355554758 -7.594833523956558 -1 0 1
23743 1875 2 4.98717951619487 5.161024882575585 -8.13108103959523 0 0 0
22086 1046 3 -4.4420570787975 -6.1660739996095755 -9.709831641791611 0 0 0
14662 1 1 -8.074259332732334 7.7301960662264 -9.298649379226926 0 -1 1
12313 1 1 -9.040181582119457 2.0789003592640714 -8.12188385086564 0 0 1
21048 527 3 6.703262667022841 5.3072176195766945 -9.902861893510169 0 0 1
21721 864 2 -3.7368434845801435 2.3516229251967116 -9.021709842268304 0 1 1
9201 1 1 -3.8963770387508814 -2.26351178301926 -8.337806073484225 0 -1 1
21077 542 2 2.5192236068662335 -7.262205451058682 -8.793680853032246 -2 0 1
23261 1634 2 -5.838036826370493 -6.502933034395632 -8.138352793897539 0 0 1
12770 1 1 -5.845787628614915 2.697933088050617 -8.627962891416443 0 0 0
9642 1 1 -9.167665476425036 0.7821787017469233 -8.956303556425864 0 0 1
11157 1 1 3.3813094754487762 4.221484501401423 -8.894681318942304 0 0 0
10694 1 1 2.962221936857696 -7.561302745283509 -9.759570138601775 0 2 1
19097 1 1 -3.3502070091347846 5.86559547518802 -8.582789843265898 0 -1 1
5646 1 1 8.301135892156994 -6.553611557705716 -8.105255833606448 -2 0 0
13589 1 1 2.9907191935087876 -8.990117706636338 -9.701973063866037 -1 -1 0
22797 1402 2 -5.1215099606439685 6.384283799652838 -8.26626049699237 1 -1 1
23254 1630 3 7.2141478475075935 7.423481625428663 -9.142231623013425 0 0 1
5068 1 1 3.9856689739273308 -0.11285289592030452 -8.179096232154835 0 0 -1
18523 1 1 -7.860938743432834 9.942346634440579 -9.064196128981557 0 0 1
6356 1 1 4.420769078344462 -8.150732180052628 -9.432925299574006 -1 0 0
14026 1 1 1.8625971528830045 -1.7551004279248594 -9.65381016212994 -1 1 1
2840 1 1 -8.21035443959384 -5.985483779924708 -8.656936927627362 1 -1 -1
20549 278 2 3.835719539747537 -7.456562872841436 -8.825416113103074 0 0 1
7435 1 1 -1.1798453441120536 -7.7327515756393685 -9.627057818216999 0 1 1
8856 1 1 -5.554983153336158 2.0424543433482896 -8.87059697724749 0 1 1
6166 1 1 -4.140945688737309 -7.026239057086552 -8.245547502383474 1 0 0
8737 1 1 5.163008206654723 3.0128707542714115 -7.985076329845464 -1 0 1
9102 1 1 3.058269132746725 -3.3921162322654554 -9.771887155251358 -1 -1 1
23107 1557 2 -3.7637151754322775 -4.124911268503682 -8.6380745158619 0 0 1
16492 1 1 8.637725311789103 1.574014407470851 -8.66601187065635 0 -1 1
9583 1 1 1.1101888620772575 -6.033229244670553 -9.36434234596551 0 0 1
12167 1 1 8.24529864921312 -8.506477079705608 -9.926649528225214 0 1 1
21641 824 2 0.1363659178659992 -6.572946513217187 -7.465125210032609 0 0 1
21880 943 3 3.209630764210666 8.765666210007675 -7.612630998974952 0 0 1
20368 187 3 -6.461651459113279 2.468374293215704 -8.978329656401044 1 1 0
18739 1 1 8.296112926199083 -2.8376617838346267 -9.489923550503814 0 1 2
8570 1 1 -3.89090610595554 4.582801040323051 -9.004290316947506 1 -1 1
21548 777 3 -1.49166089137737 -9.295018756515562 -8.122045482720251 -1 0 1
9951 1 1 8.017917978078678 6.819444038764165 -8.29821667731255 -1 -1 1
9030 1 1 6.439378382983963 -4.866697708913007 -8.168530112429021 0 -1 1
375 1 1 2.576736942667713 5.068444861599082 -9.84751601571128 0 0 0
3177 1 1 4.437390462273243 -0.38710313596755225 -9.96232880314721 0 0 0
19299 1 1 0.4597634347804622 -3.410130428571182 -8.92573655158137 1 0 0
20710 358 3 6.644036025144969 -3.2586269734944713 -8.78168255062063 -1 0 1
22470 1238 3 -7.377866146099753 -5.951993044557182 -8.62646293456504 0 0 1
11722 1 1 -0.8509324644858821 -0.7775903408737245 -9.46657539861663 1 0 -1
9651 1 1 -7.336030458564355 9.361214374774667 -9.359115459601398 1 0 0
13112 1 1 -0.18216175651519198 -0.8609641310210949 -9.738571770457138 -1 -1 1
12805 1 1 7.8998919298481205 -1.7171549324915942 -9.29343754574071 0 -1 1
19610 1 1 -9.323427338969063 5.239677461203699 -9.048803242815245 0 0 0
4798 1 1 -2.41092344515866 8.157326787494117 -8.249348043464545 0 -2 0
21879 943 2 3.3334995487015577 8.352583885176953 -8.514861300583801 0 0 1
6777 1 1 6.1260020681743645 2.0383990768730595 -8.58874807568594 0 0 0
15636 1 1 -3.21626270112838 8.512137487657832 -8.64750910723986 0 -1 0
19129 1 1 0.02165718340258295 -1.5986397093803995 -9.057001398908533 0 0 1
15567 1 1 3.3900505589007097 -0.07425993547820553 -9.507087243375981 0 -1 0
4481 1 1 -0.9065972280835556 9.773015387787328 -8.276716707986632 0 0 0
20093 50 2 5.475959629746362 5.825562973264184 -9.997952854360092 0 0 1
22341 1174 2 1.2692348827131144 4.232056694951965 -9.421399566993912 1 0 0
12943 1 1 9.377121583142594 -8.211395751324838 -7.431797734658671 -2 0 1
3717 1 1 -4.108159189958782 2.6694920347340108 -8.99055395950251 1 0 0
8248 1 1 -5.934781452945072 4.908214301582141 -9.49631345404159 0 -1 0
11082 1 1 -6.276990303612137 -2.6193341070474463 -9.684387658272554 -1 0 0
19414 1 1 2.0868761980216424 8.25582789369534 -9.61674713306143 -1 0 1
12110 1 1 9.029880647068545 -9.136279385286272 -9.253221723430643 0 0 1
16247 1 1 1.75524161393532 3.783782450203633 -7.316201987069599 0 0 1
21940 973 3 2.7086569852079543 -7.995708089346904 -9.52661317798438 0 1 2
20207 107 2 -5.561043849323158 5.485921984050555 -9.58346133638506 0 0 1
5239 1 1 1.8832613080541674 -1.194496127533151 -8.41660815016629 0 0 0
5868 1 1 -8.717296597928113 9.839488075705752 -9.360139295401709 1 -1 0
21946 976 3 -4.366155323754345 -8.536039580629073 -8.633162996508275 1 0 1
13439 1 1 -7.139371684740221 -9.613759172518446 -9.375944809635303 0 0 1
6610 1 1 -0.5276062825486859 -2.5533782170665327 -8.880949670742163 0 0 1
21945 976 2 -5.16172969097599 -8.292839206588688 -9.188063892422576 1 0 1
14617 1 1 1.1219274969730233 -6.538845569427035 -7.8285495009166555 1 0 0
9434 1 1 9.345868122215382 4.98867261943866 -8.540901213033258 0 -1 -1
5209 1 1 -5.802836341518349 -5.337219472436692 -9.993879120418232 1 0 1
19475 1 1 8.315198898970447 9.31151885441143 -8.106660790173624 -1 1 1
9529 1 1 -2.9846398554964657 0.967554119836718 -8.138276485914044 1 1 0
17118 1 1 6.230181248900754 -6.051989236878251 -8.664497406725785 0 0 1
5750 1 1 7.120215214412294 -5.013540173360375 -7.2801323361514445 -1 -1 0
1922 1 1 -2.8474296033780537 4.944164012630271 -8.800457412397506 1 0 0
17727 1 1 -9.135658737056746 -7.988309008388357 -7.690078318028228 1 1 1
14244 1 1 -5.527915563964284 -6.891288739678288 -9.866590082754671 1 1 1
23098 1552 3 -8.719035012477438 6.314195834783444 -9.92200295538099 1 0 1
11515 1 1 -6.802468804325675 -2.4902714225304656 -9.008013677183826 0 1 0
19492 1 1 -8.039297958402749 -7.552101718677388 -9.421707201800501 2 2 1
1384 1 1 -0.5341244135288584 3.047428246140199 -8.635109580188423 -1 -1 -1
8910 1 1 7.813323171270476 -9.37633426837297 -9.594116156662535 0 1 0
14517 1 1 0.6502677833523585 -5.346079083725946 -9.692369560517001 0 -1 0
2260 1 1 5.185565048415647 -4.4803345242601305 -9.407956521174823 -1 0 0
9218 1 1 4.020689466411473 -3.7795907615699207 -7.8316506502962655 0 1 1
21954 980 3 -9.766381499536699 -0.9951454291651054 -8.424678104686043 0 0 1
